,Unnamed: 0,userId,movieId,rating
0,0,9993,20208,4
1,1,9992,20208,4
2,2,9989,20208,4
3,3,9981,20208,4
4,4,9977,20208,4
5,5,9974,20208,3
6,6,9967,20208,3
7,7,9964,20208,3
8,8,9961,20208,4
9,9,9960,20208,3
10,10,9958,20208,3
11,11,9957,20208,5
12,12,9955,20208,4
13,13,9954,20208,5
14,14,9952,20208,5
15,15,9950,20208,5
16,16,9946,20208,5
17,17,9945,20208,5
18,18,9942,20208,1
19,19,9939,20208,3
20,20,9938,20208,3
21,21,9936,20208,4
22,22,9934,20208,5
23,23,9933,20208,4
24,24,9927,20208,5
25,25,9926,20208,4
26,26,9925,20208,3
27,27,9921,20208,5
28,28,9919,20208,3
29,29,9907,20208,4
30,30,9903,20208,4
31,31,9902,20208,3
32,32,9900,20208,4
33,33,9896,20208,5
34,34,9888,20208,5
35,35,9883,20208,3
36,36,9882,20208,5
37,37,9881,20208,2
38,38,9878,20208,3
39,39,9872,20208,5
40,40,9870,20208,4
41,41,9869,20208,3
42,42,9851,20208,4
43,43,9848,20208,4
44,44,9844,20208,2
45,45,9843,20208,5
46,46,9839,20208,3
47,47,9837,20208,3
48,48,9835,20208,5
49,49,9823,20208,4
50,50,9822,20208,4
51,51,9820,20208,3
52,52,9810,20208,4
53,53,9808,20208,4
54,54,9805,20208,3
55,55,9802,20208,4
56,56,9800,20208,4
57,57,9789,20208,3
58,58,9786,20208,3
59,59,9783,20208,4
60,60,9779,20208,3
61,61,9777,20208,5
62,62,9776,20208,4
63,63,9772,20208,3
64,64,9771,20208,3
65,65,9770,20208,2
66,66,9767,20208,4
67,67,9766,20208,3
68,68,9765,20208,5
69,69,9751,20208,4
70,70,9750,20208,3
71,71,9749,20208,4
72,72,9746,20208,3
73,73,9745,20208,2
74,74,9740,20208,4
75,75,9730,20208,4
76,76,9728,20208,5
77,77,9724,20208,4
78,78,9722,20208,3
79,79,9721,20208,5
80,80,9719,20208,5
81,81,9718,20208,4
82,82,9717,20208,5
83,83,9707,20208,4
84,84,9699,20208,5
85,85,9693,20208,4
86,86,9684,20208,4
87,87,9681,20208,5
88,88,9680,20208,3
89,89,9679,20208,5
90,90,9678,20208,4
91,91,9676,20208,4
92,92,9671,20208,4
93,93,9669,20208,4
94,94,9666,20208,5
95,95,9663,20208,5
96,96,9662,20208,5
97,97,9661,20208,3
98,98,9659,20208,4
99,99,9657,20208,5
100,100,9655,20208,4
101,101,9649,20208,5
102,102,9647,20208,4
103,103,9642,20208,5
104,104,9640,20208,5
105,105,9639,20208,3
106,106,9635,20208,4
107,107,9633,20208,3
108,108,9611,20208,4
109,109,9610,20208,4
110,110,9609,20208,3
111,111,9606,20208,5
112,112,9601,20208,3
113,113,9598,20208,4
114,114,9588,20208,4
115,115,9586,20208,5
116,116,9583,20208,3
117,117,9580,20208,5
118,118,9575,20208,4
119,119,9574,20208,3
120,120,9572,20208,4
121,121,9571,20208,3
122,122,9570,20208,4
123,123,9565,20208,3
124,124,9558,20208,5
125,125,9556,20208,5
126,126,9551,20208,2
127,127,9550,20208,4
128,128,9544,20208,4
129,129,9542,20208,3
130,130,9533,20208,4
131,131,9532,20208,5
132,132,9530,20208,4
133,133,9527,20208,4
134,134,9521,20208,4
135,135,9519,20208,3
136,136,9518,20208,3
137,137,9510,20208,3
138,138,9506,20208,4
139,139,9502,20208,5
140,140,9500,20208,5
141,141,9498,20208,4
142,142,9495,20208,2
143,143,9492,20208,5
144,144,9489,20208,3
145,145,9487,20208,4
146,146,9484,20208,5
147,147,9477,20208,4
148,148,9474,20208,2
149,149,9468,20208,3
150,150,9461,20208,3
151,151,9457,20208,4
152,152,9456,20208,5
153,153,9443,20208,4
154,154,9442,20208,4
155,155,9436,20208,5
156,156,9434,20208,2
157,157,9433,20208,3
158,158,9425,20208,5
159,159,9420,20208,3
160,160,9418,20208,4
161,161,9410,20208,4
162,162,9401,20208,4
163,163,9398,20208,4
164,164,9397,20208,2
165,165,9395,20208,4
166,166,9390,20208,3
167,167,9385,20208,2
168,168,9382,20208,5
169,169,9379,20208,5
170,170,9377,20208,5
171,171,9374,20208,3
172,172,9372,20208,5
173,173,9368,20208,5
174,174,9365,20208,2
175,175,9363,20208,5
176,176,9361,20208,2
177,177,9355,20208,5
178,178,9347,20208,3
179,179,9343,20208,4
180,180,9342,20208,3
181,181,9334,20208,4
182,182,9331,20208,0
183,183,9329,20208,4
184,184,9328,20208,4
185,185,9319,20208,4
186,186,9314,20208,4
187,187,9313,20208,4
188,188,9312,20208,5
189,189,9309,20208,4
190,190,9300,20208,4
191,191,9299,20208,4
192,192,9288,20208,4
193,193,9286,20208,5
194,194,9284,20208,3
195,195,9282,20208,3
196,196,9281,20208,3
197,197,9277,20208,4
198,198,9273,20208,5
199,199,9272,20208,4
200,200,9268,20208,3
201,201,9265,20208,3
202,202,9261,20208,4
203,203,9260,20208,4
204,204,9259,20208,5
205,205,9257,20208,4
206,206,9255,20208,5
