,Unnamed: 0,userId,movieId,rating
1301,1301,4999,20208,3
1302,1302,4995,20208,4
1303,1303,4993,20208,5
1304,1304,4992,20208,4
1305,1305,4985,20208,4
1306,1306,4984,20208,3
1307,1307,4980,20208,4
1308,1308,4977,20208,3
1309,1309,4972,20208,4
1310,1310,4971,20208,4
1311,1311,4970,20208,4
1312,1312,4964,20208,3
1313,1313,4955,20208,4
1314,1314,4954,20208,4
1315,1315,4952,20208,4
1316,1316,4944,20208,4
1317,1317,4940,20208,4
1318,1318,4936,20208,3
1319,1319,4928,20208,5
1320,1320,4921,20208,1
1321,1321,4920,20208,4
1322,1322,4919,20208,4
1323,1323,4914,20208,5
1324,1324,4911,20208,3
1325,1325,4907,20208,4
1326,1326,4899,20208,3
1327,1327,4883,20208,3
1328,1328,4878,20208,5
1329,1329,4875,20208,4
1330,1330,4874,20208,4
1331,1331,4871,20208,3
1332,1332,4870,20208,4
1333,1333,4866,20208,4
1334,1334,4859,20208,3
1335,1335,4856,20208,4
1336,1336,4855,20208,4
1337,1337,4853,20208,3
1338,1338,4852,20208,3
1339,1339,4848,20208,5
1340,1340,4843,20208,3
1341,1341,4836,20208,5
1342,1342,4832,20208,5
1343,1343,4826,20208,4
1344,1344,4824,20208,3
1345,1345,4823,20208,4
1346,1346,4813,20208,4
1347,1347,4806,20208,4
1348,1348,4803,20208,3
1349,1349,4801,20208,5
1350,1350,4800,20208,2
1351,1351,4791,20208,4
1352,1352,4788,20208,4
1353,1353,4780,20208,4
1354,1354,4779,20208,2
1355,1355,4776,20208,4
1356,1356,4773,20208,2
1357,1357,4770,20208,4
1358,1358,4768,20208,4
1359,1359,4766,20208,3
1360,1360,4763,20208,4
1361,1361,4754,20208,4
1362,1362,4753,20208,3
1363,1363,4751,20208,3
1364,1364,4749,20208,5
1365,1365,4745,20208,4
1366,1366,4732,20208,3
1367,1367,4728,20208,3
1368,1368,4727,20208,3
1369,1369,4719,20208,5
1370,1370,4716,20208,5
1371,1371,4714,20208,5
1372,1372,4713,20208,4
1373,1373,4711,20208,3
1374,1374,4709,20208,5
1375,1375,4706,20208,5
1376,1376,4705,20208,4
1377,1377,4700,20208,5
1378,1378,4698,20208,4
1379,1379,4696,20208,2
1380,1380,4694,20208,2
1381,1381,4691,20208,4
1382,1382,4690,20208,1
1383,1383,4685,20208,4
1384,1384,4675,20208,4
1385,1385,4674,20208,5
1386,1386,4670,20208,3
1387,1387,4669,20208,2
1388,1388,4665,20208,3
1389,1389,4659,20208,4
1390,1390,4658,20208,3
1391,1391,4654,20208,5
1392,1392,4649,20208,4
1393,1393,4648,20208,4
1394,1394,4643,20208,5
1395,1395,4638,20208,4
1396,1396,4635,20208,4
1397,1397,4634,20208,4
1398,1398,4627,20208,4
1399,1399,4624,20208,4
1400,1400,4623,20208,4
1401,1401,4621,20208,3
1402,1402,4619,20208,5
1403,1403,4605,20208,4
1404,1404,4589,20208,4
1405,1405,4585,20208,4
1406,1406,4581,20208,4
1407,1407,4579,20208,4
1408,1408,4569,20208,2
1409,1409,4566,20208,5
1410,1410,4562,20208,5
1411,1411,4560,20208,4
1412,1412,4555,20208,4
1413,1413,4554,20208,4
1414,1414,4549,20208,5
1415,1415,4547,20208,4
1416,1416,4544,20208,5
1417,1417,4538,20208,5
1418,1418,4537,20208,3
1419,1419,4536,20208,2
1420,1420,4531,20208,3
1421,1421,4529,20208,5
1422,1422,4526,20208,3
1423,1423,4517,20208,4
