,Unnamed: 0,userId,movieId,rating
801,801,6998,20208,5
802,802,6996,20208,5
803,803,6990,20208,5
804,804,6987,20208,4
805,805,6982,20208,5
806,806,6973,20208,4
807,807,6971,20208,4
808,808,6963,20208,3
809,809,6961,20208,3
810,810,6960,20208,5
811,811,6958,20208,5
812,812,6956,20208,5
813,813,6953,20208,2
814,814,6952,20208,4
815,815,6951,20208,5
816,816,6946,20208,5
817,817,6945,20208,3
818,818,6944,20208,4
819,819,6926,20208,5
820,820,6921,20208,4
821,821,6917,20208,3
822,822,6914,20208,5
823,823,6902,20208,3
824,824,6901,20208,3
825,825,6892,20208,5
826,826,6890,20208,4
827,827,6887,20208,3
828,828,6885,20208,3
829,829,6879,20208,4
830,830,6876,20208,4
831,831,6874,20208,3
832,832,6863,20208,4
833,833,6861,20208,4
834,834,6853,20208,4
835,835,6851,20208,3
836,836,6850,20208,3
837,837,6849,20208,5
838,838,6847,20208,4
839,839,6843,20208,4
840,840,6842,20208,3
841,841,6839,20208,2
842,842,6837,20208,4
843,843,6835,20208,3
844,844,6834,20208,5
845,845,6825,20208,3
846,846,6824,20208,4
847,847,6821,20208,3
848,848,6819,20208,5
849,849,6810,20208,0
850,850,6800,20208,4
851,851,6797,20208,3
852,852,6792,20208,4
853,853,6791,20208,4
854,854,6788,20208,4
855,855,6779,20208,3
856,856,6775,20208,3
857,857,6758,20208,4
858,858,6743,20208,5
859,859,6740,20208,4
860,860,6736,20208,4
861,861,6735,20208,3
862,862,6731,20208,3
863,863,6728,20208,4
864,864,6720,20208,4
865,865,6715,20208,4
866,866,6713,20208,3
867,867,6699,20208,5
868,868,6692,20208,4
869,869,6690,20208,4
870,870,6687,20208,4
871,871,6685,20208,3
872,872,6682,20208,4
873,873,6679,20208,3
874,874,6676,20208,3
875,875,6674,20208,4
876,876,6671,20208,2
877,877,6666,20208,4
878,878,6662,20208,4
879,879,6656,20208,3
880,880,6654,20208,4
881,881,6652,20208,3
882,882,6650,20208,5
883,883,6649,20208,4
884,884,6644,20208,4
885,885,6643,20208,4
886,886,6640,20208,3
887,887,6639,20208,3
888,888,6637,20208,4
889,889,6630,20208,3
890,890,6625,20208,4
891,891,6621,20208,4
892,892,6619,20208,3
893,893,6612,20208,5
894,894,6611,20208,3
895,895,6603,20208,3
896,896,6587,20208,3
897,897,6586,20208,3
898,898,6579,20208,5
899,899,6571,20208,4
900,900,6568,20208,4
901,901,6564,20208,3
902,902,6563,20208,1
903,903,6558,20208,2
904,904,6549,20208,4
905,905,6545,20208,3
906,906,6532,20208,2
907,907,6530,20208,4
908,908,6524,20208,4
909,909,6522,20208,4
910,910,6519,20208,4
911,911,6517,20208,4
912,912,6516,20208,4
913,913,6507,20208,5
914,914,6503,20208,4
915,915,6498,20208,5
916,916,6490,20208,4
917,917,6488,20208,3
918,918,6483,20208,4
919,919,6480,20208,2
920,920,6468,20208,4
921,921,6462,20208,4
922,922,6461,20208,4
923,923,6460,20208,4
924,924,6459,20208,3
925,925,6444,20208,4
926,926,6441,20208,5
927,927,6431,20208,4
928,928,6428,20208,5
929,929,6423,20208,4
930,930,6415,20208,3
931,931,6407,20208,4
932,932,6406,20208,1
933,933,6401,20208,4
934,934,6397,20208,5
935,935,6394,20208,3
936,936,6392,20208,4
937,937,6389,20208,4
938,938,6386,20208,5
939,939,6378,20208,5
940,940,6376,20208,1
941,941,6375,20208,4
942,942,6373,20208,5
943,943,6363,20208,3
944,944,6360,20208,4
945,945,6358,20208,4
946,946,6351,20208,5
947,947,6345,20208,4
948,948,6344,20208,5
949,949,6333,20208,4
950,950,6331,20208,5
951,951,6329,20208,3
952,952,6325,20208,5
953,953,6317,20208,5
